050.03;CONFORMIDADE CONTÁBIL;Incluem-se documentos referentes aos demonstrativos contábeis decorrentes dos registros da execução orçamentária, financeira e patrimonial, gerados por meio dos sistemas de administração financeira da administração pública. Quanto à consolidação dos registros contábeis, classificar em 052.23.
051;GESTÃO ORÇAMENTÁRIA;Nas subdivisões deste descritor classificam-se os documentos referentes às atividades de programação, gestão e execução do orçamento do órgão e entidade.
051.1;PROGRAMAÇÃO ORÇAMENTÁRIA;Incluem-se documentos referentes à elaboração do orçamento, como a programação, a previsão e a proposta orçamentária, os estudos de adequação da estrutura programática, a atualização e o aperfeiçoamento das informações constantes do cadastro de ações orçamentárias, a fixação dos referenciais monetários para apresentação das propostas orçamentárias e dos limites de movimentação, de empenho e de pagamento das unidades administrativas do órgão e entidade.
051.2;DETALHAMENTO DE DESPESA;Incluem-se documentos referentes ao estabelecimento das metas e à destinação de recursos e receitas por fontes, bem como o detalhamento, a nível operacional, dos projetos e atividades a serem desenvolvidas no exercício, especificando os elementos de despesa e respectivos desdobramentos.
051.3;EXECUÇÃO ORÇAMENTÁRIA;Incluem-se documentos referentes à movimentação, interna e externa, e à descentralização de créditos orçamentários pelo órgão e entidade, bem como as transferências, provisões, destaques, estornos e subvenções.
051.4;RETIFICAÇÃO ORÇAMENTÁRIA. CRÉDITOS ADICIONAIS;Incluem-se documentos referentes às autorizações de despesas não computadas, ou insuficientemente dotadas, na lei orçamentária, por meio da liberação de créditos suplementares, especiais e extraordinários.
052;GESTÃO FINANCEIRA;Nas subdivisões deste descritor classificam-se documentos referentes às atividades de programação, gestão e execução financeira do órgão e entidade, bem como aqueles referentes ao controle da efetiva entrada e saída de recursos do órgão e entidade.
052.1;PROGRAMAÇÃO FINANCEIRA;Incluem-se documentos referentes à programação da entrada e da saída de recursos financeiros, à previsão da utilização dos recursos destinados a determinados fins e à operacionalização de gastos específicos visando a realização das atividades e projetos atribuídos às unidades orçamentárias, bem como aqueles referentes ao contingenciamento do orçamento do órgão e entidade.
052.2;EXECUÇÃO FINANCEIRA;Nas subdivisões deste descritor classificam-se documentos referentes ao controle da entrada e saída de recursos financeiros do órgão e entidade.
052.21;RECEITA;Nas subdivisões deste descritor classificam-se documentos referentes aos ingressos de recursos nos cofres da administração pública, que se desdobram em receitas orçamentárias, quando representam disponibilidades de recursos financeiros para o erário, e em ingressos extraorçamentários, quando representam entradas compensatórias.
052.211;RECEITA CORRENTE;Incluem-se documentos referentes às receitas provenientes de tributos, de contribuições, da exploração do patrimônio estatal (patrimonial), da exploração de atividades econômicas (agropecuária, industrial e de serviços) e de recursos financeiros recebidos de outras pessoas de direito público ou privado destinados a atender as despesas correntes do órgão e entidade. Quanto ao estabelecimento de preços e tarifas pela prestação de serviços por parte do órgão e entidade, classificar no código 059.3. Quanto à devolução ao erário, classificar no código 059.4. Quanto à restituição de rendas arrecadadas, classificar no código 059.5.
052.212;RECEITA DE CAPITAL;Incluem-se documentos referentes às receitas provenientes de recursos financeiros oriundos da constituição de dívidas, da conversão, em espécie, de bens e direitos, da venda de ações e do recebimento de recursos de outras pessoas de direito público ou privado destinadas a atender despesas de capital e ao superávit do orçamento corrente. Quanto à compra e subscrição de ações, classificar no código 059.1.
052.213;INGRESSO EXTRAORÇAMENTÁRIO;Incluem-se documentos referentes aos recursos financeiros de caráter temporário, que não estão previstos na lei orçamentária anual, como os depósitos em caução, as fianças, a antecipação de receita orçamentária, a emissão de moeda e as entradas compensatórias no ativo e passivo financeiro.
052.22;DESPESA;Nas subdivisões deste descritor classificam-se documentos referentes à utilização de recursos, fixados e especificados na Lei Orçamentária Anual (LOA), para pagamento das despesas efetuadas pelo órgão e entidade.
052.221;DESPESA CORRENTE;Incluem-se documentos referentes à utilização dos recursos provenientes das dotações orçamentárias ordinárias destinadas à manutenção contínua dos serviços públicos, como as despesas de custeio reservadas ao pagamento de pessoal (ativos, inativos, pensionistas, civis e militares) e dos encargos sociais, bem como aqueles referentes às transferências correntes relacionadas às contribuições e subvenções que atendem à manifestação de outras entidades de direito público ou privado, entre elas as transferências de assistência e previdência social e os pagamentos dos juros e encargos da dívida pública. Quanto às despesas decorrentes da compra de material de consumo, classificar no código 031.12. Quanto às despesas decorrentes da contratação de empresas terceirizadas para a prestação de serviços, classificar nos códigos 018, 034, 045.1, 045.2, 045.4, 045.5, 045.6, 045.7, 067, 071 e 918, de acordo com o objeto da contratação.
052.222;DESPESA DE CAPITAL;Incluem-se documentos referentes à utilização dos recursos provenientes das dotações orçamentárias ordinárias destinadas aos investimentos, às inversões financeiras e à amortização da dívida interna e externa. Quanto às despesas decorrentes da compra de material permanente, classificar no código 031.11. Quanto às despesas decorrentes da compra de bens imóveis, classificar no código 041.11. Quanto às despesas decorrentes da contratação de empresas terceirizadas para a execução de obras em bens imóveis do órgão e entidade, classificar nas subdivisões do código 045.3.
052.23;DEMONSTRAÇÃO CONTÁBIL;Incluem-se os documentos referentes à consolidação dos registros contábeis, tais como: livro-razão, balanço patrimonial, balanço orçamentário, balanço financeiro, demonstração das variações patrimoniais, demonstrações dos fluxos de caixa, demonstração das mutações do patrimônio líquido, demonstração do resultado econômico e balancetes. Quanto à conformidade de registro de gestão, classificar no código 050.02. Quanto à conformidade contábil, classificar no código 050.03.
052.24;GESTÃO DE FUNDOS ESPECIAIS;Incluem-se documentos referentes à administração de receitas específicas vinculadas por lei à realização de determinados objetivos ou serviços.
052.25;CONCESSÃO DE BENEFÍCIOS, ESTÍMULOS E INCENTIVOS;Nas subdivisões deste descritor classificam-se documentos referentes aos benefícios, estímulos e incentivos concedidos ao órgão e entidade.
052.251;FINANCEIROS;Incluem-se documentos referentes aos desembolsos efetivos realizados por meio das equalizações de juros e preços, bem como aqueles referentes à assunção das dívidas decorrentes de saldos de obrigações de responsabilidade do Tesouro Nacional, cujos valores constam da lei orçamentária da União.
052.252;CREDITÍCIOS;Incluem-se documentos referentes aos subsídios, incentivos fiscais e investimentos destinados ao financiamento de atividades produtivas e voltados ao desenvolvimento econômico regional e social, bem como aqueles referentes aos gastos decorrentes de programas oficiais de crédito, operacionalizados por meio de fundos ou programas com taxa de juros inferior ao custo de captação do governo federal.
053;OPERAÇÃO BANCÁRIA;Nas subdivisões deste descritor classificam-se documentos referentes às operações de conciliação bancária, aos pagamentos em moeda estrangeira e à movimentação de conta única do Tesouro Nacional e de outras contas correntes.
053.01;CONCILIAÇÃO BANCÁRIA;Incluem-se documentos referentes às conciliações das contas correntes e contábeis, com o controle financeiro interno do órgão e entidade.
053.1;PAGAMENTO EM MOEDA ESTRANGEIRA;Incluem-se documentos referentes aos pagamentos em moedas diferentes da moeda nacional.
053.2;GESTÃO DA CONTA ÚNICA;Incluem-se documentos referentes à transferência de recursos recebidos na rede bancária para a conta única, com os créditos das respectivas unidades gestoras, bem como aqueles referentes às assinaturas autorizadas, às ordens bancárias e aos extratos de contas.
053.3;GESTÃO DE CONTAS CORRENTES BANCÁRIAS: TIPO A, B, C, D e E;Incluem-se documentos referentes à abertura, movimentação e encerramento das contas correntes, bem como aqueles referentes às assinaturas autorizadas, às ordens bancárias e aos extratos de contas.
053.4;GESTÃO DE CONTAS ESPECIAIS;Incluem-se documentos referentes à movimentação dos recursos advindos de empréstimos e créditos externos.
054;CONTROLE EXTERNO. AUDITORIA EXTERNA;Nas subdivisões deste descritor classificam-se documentos referentes às auditorias de contas do órgão e entidade, realizadas pelos órgãos de controle externo. Quanto ao controle interno e à auditoria interna, classificar no código 003.1.
054.1;PRESTAÇÃO DE CONTAS. TOMADA DE CONTAS;Incluem-se documentos referentes à prestação e à tomada de contas realizadas em razão da solicitação do órgão responsável pela auditoria das contas da administração pública, bem como os relatórios, pareceres e certificados de julgamento das contas.
054.2;TOMADA DE CONTAS ESPECIAL;Incluem-se documentos referentes à instauração de tomada de contas especial pelo órgão responsável pela auditoria das contas da administração pública, bem como os relatórios, pareceres e certificados de julgamento das contas.
059;OUTRAS AÇÕES REFERENTES À GESTÃO ORÇAMENTÁRIA E FINANCEIRA;Nas subdivisões deste descritor classificam-se documentos referentes a outras ações de gestão orçamentária e financeira não contempladas nos descritores anteriores.
059.1;COMPRA E SUBSCRIÇÃO DE AÇÕES;Incluem-se documentos referentes à compra e ao direito de subscrever ações das sociedades de economia mista. Quanto à venda de ações, classificar no código 052.212.
059.2;RECOLHIMENTO DE TRIBUTOS, IMPOSTOS E TAXAS;Incluem-se documentos referentes ao recolhimento, pelo órgão e entidade, de tributos, impostos e taxas, como o imposto predial e territorial urbano, a taxa de incêndio e o imposto sobre a propriedade de veículos automotores. Quanto ao pagamento dos encargos patronais e recolhimentos efetuados pelo empregador, classificar nas subdivisões do código 023.18. Quanto ao pagamento das despesas condominiais dos bens imóveis, classificar no código 043.2.
059.3;FIXAÇÃO DE CUSTOS DE SERVIÇOS;Incluem-se documentos referentes ao estabelecimento de preços e tarifas pela prestação de serviços por parte do órgão e entidade. Quanto ao recebimento de recursos financeiros recebidos da prestação de serviços por parte do órgão e entidade, classificar no código 052.211.
059.4;DEVOLUÇÃO AO ERÁRIO;Incluem-se documentos referentes à restituição ao Erário de valores percebidos indevidamente pelo servidor. Quanto aos pedidos de retificação de pagamento feitos pelo servidor, classificar no código 023.191. Quanto à receita corrente, classificar no código 052.211.
059.5;RESTITUIÇÃO DE RENDAS ARRECADADAS;Incluem-se documentos referentes à solicitação de restituição, total ou parcial, ao cidadão, de receitas recolhidas a maior ou indevidamente, por meio de Guia de Recolhimento da União (GRU). Quanto à receita corrente, classificar no código 052.211.
060;GESTÃO DA DOCUMENTAÇÃO E DA INFORMAÇÃO;Esta subclasse contempla documentos referentes à produção, controle, classificação, avaliação, destinação e tratamento técnico da documentação arquivística, à aquisição, processamento técnico, controle, distribuição e acesso aos acervos bibliográfico e museológico, bem como aqueles referentes à conservação e preservação de acervos, à produção editorial e à gestão de sistemas e de infraestrutura tecnológica do órgão e entidade.
060.01;NORMATIZAÇÃO. REGULAMENTAÇÃO;Incluem-se documentos referentes às determinações legais, aos atos e instruções normativas, aos procedimentos operacionais e às decisões de caráter geral sobre a gestão da documentação e da informação do órgão e entidade.
061;GESTÃO DE DOCUMENTOS DE ARQUIVO;Nas subdivisões desse descritor classificam-se documentos referentes à elaboração e implantação de programas de gestão da documentação arquivística.
061.01;CONSTITUIÇÃO DA COMISSÃO PERMANENTE DE AVALIAÇÃO DE DOCUMENTOS (CPAD);Nas subdivisões deste descritor classificam-se documentos referentes aos procedimentos para a constituição e atuação da comissão.
061.011;COMPOSIÇÃO E ATUAÇÃO;Incluem-se documentos referentes à constituição da CPAD, à indicação, designação e substituição de membros e à instalação e posse da comissão, bem como aqueles referentes ao registro das deliberações e às tomadas de decisões, resoluções, atas e relatórios.
061.012;OPERACIONALIZAÇÃO DE REUNIÕES;Incluem-se documentos referentes à organização das reuniões da CPAD, bem como aqueles referentes ao agendamento, convocação, pauta e lista de participantes.
061.1;ADOÇÃO E CONTROLE DOS PROCEDIMENTOS DE PROTOCOLO;Incluem-se documentos referentes ao controle da entrada, da distribuição, da movimentação e da expedição de documentos, bem como aqueles referentes aos procedimentos para autuação dos documentos avulsos.
061.2;ANÁLISE DA SITUAÇÃO ARQUIVÍSTICA;Incluem-se documentos referentes à realização de diagnóstico da situação dos serviços de gestão de documentos de arquivo do órgão e entidade.
061.3;LEVANTAMENTO DA PRODUÇÃO E DO FLUXO DOCUMENTAL;Incluem-se documentos referentes ao estudo e ao levantamento da produção e do fluxo documental para subsidiar a elaboração dos instrumentos técnicos de gestão de documentos.
061.4;ELABORAÇÃO DOS INSTRUMENTOS TÉCNICOS DE GESTÃO DE DOCUMENTOS;Incluem-se documentos referentes à elaboração do código de classificação e da tabela de temporalidade e destinação de documentos de arquivo relativos às atividades-fim do órgão e entidade.
061.5;APLICAÇÃO DOS INSTRUMENTOS TÉCNICOS DE GESTÃO DE DOCUMENTOS;Nas subdivisões deste descritor classificam-se documentos referentes à aplicação do código de classificação e da tabela de temporalidade e destinação de documentos de arquivo relativos às atividades-meio e atividades-fim do órgão e entidade.
061.51;CLASSIFICAÇÃO;Incluem-se documentos referentes aos procedimentos para aplicação dos códigos de classificação de documentos de arquivo relativos às atividades-meio e atividades-fim do órgão e entidade, bem como aqueles referentes à metodologia utilizada para a ordenação dos documentos.
061.52;AVALIAÇÃO;Nas subdivisões deste descritor classificam-se documentos referentes aos procedimentos para aplicação dos prazos de guarda e da destinação final definidos nas tabelas de temporalidade e destinação de documentos de arquivo relativas às atividades-meio e atividades-fim do órgão e entidade, bem como aqueles referentes à metodologia utilizada para a seleção dos documentos.
061.521;ELIMINAÇÃO;Incluem-se documentos referentes aos procedimentos para análise e seleção de documentos de arquivo, bem como aqueles referentes à elaboração de listagens de eliminação, de planos de destinação, de editais de ciência de eliminação e de termos de eliminação.
061.522;TRANSFERÊNCIA;Incluem-se documentos referentes aos procedimentos para controle da passagem de documentos do arquivo corrente (arquivos setoriais) para o arquivo intermediário (arquivo central ou geral), tais como: listagem descritiva do acervo, guia e termo de transferência.
061.523;RECOLHIMENTO;Incluem-se documentos referentes aos procedimentos para controle da passagem de documentos do arquivo intermediário para o arquivo permanente, tais como: listagem descritiva do acervo, guia e termo de recolhimento.
062;GESTÃO DE ACERVOS BIBLIOGRÁFICO E MUSEOLÓGICO;Nas subdivisões deste descritor classificam-se documentos referentes à aquisição, incorporação, processamento técnico, inventário e desincorporação de acervos bibliográfico e museológico.
062.1;AQUISIÇÃO E INCORPORAÇÃO;Nas subdivisões deste descritor classificam-se documentos referentes à aquisição, no Brasil e exterior, e à incorporação de acervos bibliográfico e museológico pelo órgão e entidade.
062.11;COMPRA;Incluem-se documentos referentes à aquisição definitiva de acervos bibliográfico e museológico por compra e por importação, bem como aqueles referentes à assinatura de periódicos e de bases de dados. Nota: A compra poderá ocorrer nas modalidades de licitação (convite, tomada de preços, concorrência, leilão, concurso e pregão), dispensa de licitação e inexigibilidade de licitação.
062.12;DOAÇÃO;Incluem-se documentos referentes à aquisição definitiva de acervos bibliográfico e museológico por doação. Quanto à doação da produção editorial do órgão e entidade, classificar no código 065.3.
062.13;PERMUTA;Incluem-se documentos referentes à aquisição definitiva de acervos bibliográfico e museológico por permuta. Quanto à permuta da produção editorial do órgão e entidade, classificar no código 065.3
062.2;PROCESSAMENTO TÉCNICO;Nas subdivisões deste descritor classificam-se documentos referentes aos procedimentos adotados para o tratamento técnico de acervos bibliográfico e museo lógico do órgão e entidade.
062.21;REGISTRO;Incluem-se documentos referentes ao registro de entrada do item bibliográfico ou museológico incorporado aos acervos.
062.22;CATALOGAÇÃO, CLASSIFICAÇÃO E INDEXAÇÃO;Incluem-se documentos referentes à identificação, classificação e descrição do item bibliográfico ou museológico, cujas informações subsidiarão a elaboração das fichas catalográficas.
062.3;INVENTÁRIO;Incluem-se documentos referentes ao controle de itens dos acervos bibliográfico e museológico que visam apoiar as atividades de alienação, desincorporação e baixa, bem como os relatórios de inventário e os livros de tombo. Quanto aos inventários de material permanente e de consumo, classificar nos códigos 036.1 e 036.2, respectivamente.
062.4;DESINCORPORAÇÃO;Nas subdivisões deste descritor classificam-se documentos referentes à desincorporação definitiva de itens dos acervos bibliográfico e museológico pelo órgão e entidade.
062.41;DOAÇÃO;Incluem-se documentos referentes à doação de itens de acervos bibliográfico e museológico considerados inadequados e obsoletos, bem como daqueles que possuem vários exemplares.
062.42;DESCARTE;Incluem-se documentos referentes ao descarte de itens dos acervos bibliográfico e museológico que se encontram infectados, deteriorados e mutilados.
063;CONTROLE DE ACESSO E DE MOVIMENTAÇÃO DE ACERVOS;Nas subdivisões deste descritor classificam-se documentos referentes ao acesso, às consultas e aos empréstimos de documentos arquivísticos, bibliográficos e museológicos, bem como aqueles referentes ao controle da movimentação dos acervos.
063.1;CONSULTAS;Incluem-se documentos referentes ao acesso e ao controle das consultas aos documentos arquivísticos, bibliográficos e museológicos, bem como aqueles referentes ao registro dos consulentes e usuários. Quanto aos pedidos de acesso à informação e aos documentos institucionais, encaminhados ao SIC, classificar no código 002.11.
063.2;EMPRÉSTIMOS;Incluem-se documentos referentes ao controle dos empréstimos de documentos arquivísticos, bibliográficos e museológicos.
063.3;MOVIMENTAÇÃO DE ACERVOS;Incluem-se documentos referentes à gestão de depósitos e ao controle da localização e da movimentação dos documentos arquivísticos, bibliográficos e museológicos entre as áreas de armazenamento e as áreas destinadas às consultas.
064;CONSERVAÇÃO E PRESERVAÇÃO DE ACERVOS;Nas subdivisões deste descritor classificam-se documentos referentes à desinfestação, higienização e controle das áreas de armazenamento, à encadernação e à reformatação e restauração dos documentos.
064.01;AVALIAÇÃO E MONITORAMENTO;Incluem-se documentos referentes à elaboração de diagnósticos, relatórios e pareceres técnicos sobre as condições de conservação e preservação de acervos e fichas de registro do tratamento adotado para a restauração ou encadernação de documentos, bem como aqueles referentes ao plano de prevenção de riscos e à definição dos critérios adotados para a reformatação de acervos.
064.1;DESINFESTAÇÃO E HIGIENIZAÇÃO;Incluem-se documentos referentes aos procedimentos para desinfestação e higienização das áreas de armazenamento de acervos.
064.2;CONTROLE DAS ÁREAS DE ARMAZENAMENTO;Incluem-se documentos referentes aos procedimentos para controle da climatização e da segurança dos depósitos de guarda. Quanto à ocorrência de sinistros em imóveis do órgão e entidade, classificar no código 046.3.
064.3;REFORMATAÇÃO;Nas subdivisões deste descritor classificam-se documentos referentes aos procedimentos para a adoção da reformatação de acervos. Quanto ao fornecimento de cópias de documentos, classificar no código 069.2.
064.31;MICROFILMAGEM;Incluem-se documentos referentes aos procedimentos adotados para microfilmagem de documentos.
064.32;DIGITALIZAÇÃO;Incluem-se documentos referentes aos procedimentos adotados para digitalização de documentos.
064.4;RESTAURAÇÃO;Incluem-se documentos referentes aos procedimentos adotados para realização de restauração de documentos deteriorados ou danificados, bem como aqueles referentes aos serviços de encadernação.
065;PRODUÇÃO EDITORIAL;Nas subdivisões deste descritor classificam-se documentos referentes aos projetos de produção editorial do órgão e entidade.
065.1;EDIÇÃO. COEDIÇÃO;Incluem-se documentos referentes à edição e à coedição de livros, periódicos e vídeos produzidos pelo órgão e entidade, bem como aqueles referentes às autorizações de direitos autorais e à solicitação do registro internacional para identificação de livros (ISBN) e do registro internacional para identificação de publica ções seriadas (ISSN).
065.2;EDITORAÇÃO E PROGRAMAÇÃO VISUAL;Incluem-se documentos referentes à edição de livros, periódicos e vídeos, à composição, copidesque, tradução e revisão de textos e à execução de impressão e serviços gráficos, bem como aqueles referentes à elaboração de page views.
065.3;PROMOÇÃO, DIVULGAÇÃO E DISTRIBUIÇÃO;Incluem-se documentos referentes à promoção, à divulgação, à doação e à permuta da produção editorial do órgão e entidade. Quanto à aquisição de acervos bibliográficos por doação e permuta, classificar nos códigos 062.12 e 062.13, respectivamente.
066;GESTÃO DE TECNOLOGIA DA INFORMAÇÃO;Nas subdivisões deste descritor classificam-se documentos referentes ao desenvolvimento de programas, instalação de equipamentos, implantação e controle de sistemas informatizados, bem como aqueles referentes à administração da infraestrutura tecnológica.
066.1;DESENVOLVIMENTO E CONTROLE DE SISTEMAS INFORMATIZADOS;Incluem-se documentos referentes ao desenvolvimento, implantação, manutenção e controle de programas e sistemas informatizados, tais como: manual de usuário desenvolvido pelo órgão e entidade, código fonte, especificação de requisitos, diagramas, desenhos de telas, gerência de configuração e projetos de bancos de dados.
066.2;INSTALAÇÃO DE EQUIPAMENTOS;Incluem-se documentos referentes à instalação de equipamentos para a implementação de programas e sistemas, tais como: manual dos equipamentos, termo de garantia, manual de usuário desenvolvido pela empresa proprietária do equipamento, licença e registro de uso.
066.3;ADMINISTRAÇÃO DA INFRAESTRUTURA TECNOLÓGICA;Nas subdivisões deste descritor classificam-se documentos referentes ao desenvolvimento do projeto de infraestrutura tecnológica, bem como aqueles referentes à manutenção, gerenciamento e uso da infraestrutura.
066.31;PROJETO DE MANUTENÇÃO;Incluem-se documentos referentes ao projeto de manutenção da infraestrutura tecnológica, tais como: projeto da rede e configuração dos servidores.
066.32;GERENCIAMENTO E USO;Incluem-se documentos referentes ao gerenciamento e ao uso da infraestrutura tecnológica, tais como: gerenciamento de discos, registro e controle das permissões de acesso a rede, credenciais de segurança, gerenciamento de correio eletrônico, relatórios de desempenho, log de dados e controle de backup.
066.4;ADMINISTRAÇÃO DE BANCO DE DADOS;Nas subdivisões deste descritor classificam-se documentos referentes à instalação, configuração e gerenciamento de banco de dados.
066.41;INSTALAÇÃO E CONFIGURAÇÃO;Incluem-se documentos referentes à instalação e configuração de banco de dados, estrutura, dicionário de dados, script de criação e stored procedures.
066.42;GERENCIAMENTO E USO;Incluem-se documentos referentes ao gerenciamento de banco de dados, tais como: registro e controle das permissões de acesso ao banco de dados e relatórios de desempenho.
066.9;OUTRAS AÇÕES REFERENTES À GESTÃO DE TECNOLOGIA DA INFORMAÇÃO;Na subdivisão deste descritor classificam-se documentos referentes a outras ações de gestão de tecnologia da informação não contempladas nos descritores anteriores.
066.91;CONTROLE DO SUPORTE TÉCNICO;Incluem-se documentos referentes ao controle do suporte técnico prestado para utilização dos sistemas informatizados. Quanto a contratação de prestação de serviços por empresas terceirizadas para a gestão de sistemas e de infraestrutura tecnológica, classificar no código 067.
067;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS;Incluem-se documentos referentes à contratação de empresas terceirizadas para a realização de serviços de implementação das atividades de conservação e preservação de acervos, de produção editorial, de gestão de sistemas e de infraestrutura tecnológica e de fornecimento de cópias de documentos a serem prestados sob o regime de execução indireta, tais como: planejamento da contratação (estudos preliminares, gerenciamento de riscos e termo de referência ou projeto básico), divulgação (publicação de editais), seleção do fornecedor (adjudicação, homologação, formalização e publicação do contrato), indicação e designação do gestor e dos fiscais da execução do contrato para acompanhamento, fiscalização (técnica, administrativa, setorial e pelo público usuário), avaliação e aferição dos resultados previstos na contratação e demais documentos comprobatórios da prestação dos serviços, relatórios, notas fiscais e faturas. Nota: A contratação de prestação de serviços poderá ocorrer nas modalidades de licitação (convite, tomada de preços, concorrência, leilão, concurso e pregão), dispensa de licitação e inexigibilidade de licitação.
069;OUTRAS AÇÕES REFERENTES À GESTÃO DA DOCUMENTAÇÃO E DA INFORMAÇÃO;Nas subdivisões deste descritor classificam-se documentos referentes a outras ações de gestão da documentação e da informação não contempladas nos descritores anteriores.
069.1;TRATAMENTO TÉCNICO DA DOCUMENTAÇÃO ARQUIVÍSTICA PERMANENTE;Nas subdivisões deste descritor classificam-se documentos referentes ao tratamento técnico da documentação arquivística de guarda permanente.
069.11;ARRANJO E DESCRIÇÃO;Incluem-se documentos referentes à metodologia adotada para o desenvolvimento das atividades de identificação, arranjo e descrição dos documentos arquivísticos de guarda permanente.
069.12;ELABORAÇÃO DE INSTRUMENTOS DE PESQUISA;Incluem-se documentos referentes à elaboração dos instrumentos que permitem a identificação e a localização dos documentos arquivísticos de guarda permanente, tais como: catálogo, guia, inventário, listagem descritiva do acervo, repertório e tabela de equivalência.
069.2;FORNECIMENTO DE CÓPIAS DE DOCUMENTOS;Incluem-se documentos referentes à requisição e ao controle da reprodução de documentos por impressão e por outros serviços reprográficos. Quanto à reformatação de acervos por microfilmagem e digitalização, classificar nas subdivisões do código 064.3.
069.3;PUBLICAÇÃO DE MATÉRIAS;Incluem-se documentos referentes à publicação de matérias, da competência do órgão e entidade, em diários oficiais e em periódicos de grande circulação. Quanto à publicação de matérias nos boletins administrativos e de serviço, classificar no código 010.01. Quanto à publicação de matérias nos boletins de pessoal, classificar no código 020.01.
070;GESTÃO DOS SERVIÇOS POSTAIS E DE TELECOMUNICAÇÕES;Esta subclasse contempla documentos referentes às atividades desenvolvidas pelo órgão e entidade para a gestão dos serviços postais e de telecomunicações (radiofrequência, telex, telefonia, fax e transmissão de dados, voz e imagem), bem como aqueles referentes à contratação de prestação de serviços de instalação, manutenção e reparo e à autorização e controle de uso.
070.01;NORMATIZAÇÃO. REGULAMENTAÇÃO;Incluem-se documentos referentes às determinações legais, aos atos e instruções normativas, aos procedimentos operacionais e às decisões de caráter geral sobre a gestão dos serviços postais e de telecomunicações do órgão e entidade.
071;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS;Nas subdivisões deste descritor classificam-se documentos referentes à contratação de empresas terceirizadas para a realização de fornecimento de serviços de instalação, manutenção e reparo dos serviços postais e de telecomunicações a serem prestados sob o regime de execução indireta, tais como: planejamento da contratação (estudos preliminares, gerenciamento de riscos e termo de referência ou projeto básico), divulgação (publicação de editais), seleção do fornecedor (adjudicação, homologação, formalização e publicação do contrato), indicação e designação do gestor e dos fiscais da execução do contrato para acompanhamento, fiscalização (técnica, administrativa, setorial e pelo público usuário), avaliação e aferição dos resultados previstos na contratação e demais documentos comprobatórios da prestação dos serviços, relatórios, notas fiscais e faturas. Nota: A contratação de prestação de serviços poderá ocorrer nas modalidades de licitação (convite, tomada de preços, concorrência, leilão, concurso e pregão), dispensa de licitação e inexigibilidade de licitação.
071.1;SERVIÇO POSTAL;Incluem-se documentos referentes à contratação de empresas terceirizadas para a realização de serviços postais.
071.2;SERVIÇO DE RADIOFREQUÊNCIA;Incluem-se documentos referentes à contratação de empresas terceirizadas para a realização de serviços de radiofrequência.
071.3;SERVIÇO DE TELEX;Incluem-se documentos referentes à contratação de empresas terceirizadas para a realização de serviços de telex.
071.4;SERVIÇO DE TELEFONIA. SERVIÇO DE FAX;Incluem-se documentos referentes à contratação de empresas terceirizadas para a realização de serviços de telefonia e de fax.
071.5;SERVIÇO DE TRANSMISSÃO DE DADOS, VOZ E IMAGEM;Incluem-se documentos referentes à contratação de empresas terceirizadas para a realização de serviços de acesso à internet, bem como aqueles referentes à assinatura de televisão e videoconferência.
072;EXECUÇÃO DE SERVIÇOS PELO ÓRGÃO E ENTIDADE;Incluem-se documentos referentes à instalação, manutenção e reparo dos serviços de telecomunicações, executados com meios próprios pelo órgão e entidade, não gerando contratação de empresas terceirizadas ou pagamento de despesas.
073;AUTORIZAÇÃO E CONTROLE DE USO;Nas subdivisões deste descritor classificam-se documentos referentes à autorização e controle de uso dos serviços de radiofrequência, de telex, de telefonia, de fax e de transmissão de dados, voz e imagem.
073.1;SERVIÇO DE RADIOFREQUÊNCIA;Incluem-se documentos referentes à autorização e ao controle do uso dos serviços de radiofrequência.
073.2;SERVIÇO DE TELEX;Incluem-se documentos referentes à autorização e ao controle do uso dos serviços de telex.
073.3;SERVIÇO DE TELEFONIA. SERVIÇO DE FAX;Nas subdivisões desse descritor classificam-se os documentos referentes à autorização e ao controle da utilização dos serviços de telefonia e de fax.
073.31;TRANSFERÊNCIA DE PROPRIEDADE OU TITULARIDADE;Incluem-se documentos referentes à transferência de propriedade ou titularidade das linhas telefônicas e dos serviços telefônicos fixo ou móvel.
073.32;REGISTRO DE LIGAÇÕES;Incluem-se documentos referentes à autorização e ao controle das ligações interurbanas, internacionais e de telefonia móvel.
073.33;DIVULGAÇÃO DE LISTAS TELEFÔNICAS INTERNAS;Incluem-se as listagens de servidores e unidades administrativas, com os respectivos ramais internos, elaboradas com o objetivo de facilitar e agilizar a comunicação interna no órgão e entidade.
073.4;SERVIÇO DE TRANSMISSÃO DE DADOS, VOZ E IMAGEM;Incluem-se documentos referentes à autorização e ao controle do uso dos serviços de acesso à internet, assinatura de televisão e videoconferência.
080;PESSOAL MILITAR;
080.1;LEGISLAÇÃO;Incluem-se atos normativos internos, tais como: normas, avisos, portarias (de caráter geral), bem como os boletins (administrativo, de pessoal e de serviço), diretrizes, procedimentos, pareceres, estudos e/ou decisões de caráter geral.
080.2;IDENTIFICAÇÃO MILITAR;
080.21;IDENTIDADE MILITAR. CARTEIRA. CARTÃO;Incluem-se documentos referentes à produção da identificação militar: guia de remessa de material de identificação, mapa mensal do material técnico, ficha de identidade grande, ficha individual datiloscópica, cartão índice, identidade provisória, ficha de dados cadastrais.
