089.1;z;escalas de serviço;5 anos;47 anos;Eliminação;
089.2;z;TABELAS MESTRAS;5 anos;-;Eliminação;
089.2;z;tabelas individuais e gerais;Enquanto vigora;5 anos;Eliminação;
089.3;z;CONTROLE DE FREQUÊNCIA;5 anos;-;Eliminação;
089.3;z;fichas de controle de efetivos livros de licenciados;5 anos;47 anos;Eliminação;
089.4;z;DELEGAÇÕES DE COMPETÊNCIA;5 anos;-;Eliminação;
089.4;z;atos de delegação relações de encargos colaterais;Enquanto vigora;5 anos;Eliminação;
090;s;VAGA;-;-;-;
900;c;ADMINISTRAÇÃO DE ATIVIDADES ACESSÓRIAS;-;-;-;
910;s;GESTÃO DE EVENTOS;-;-;-;Eliminar, após 2 anos, os documentos referentes aos eventos não efetivados.
910;g;GESTÃO DE EVENTOS;-;-;-;Eliminar, após 2 anos, os documentos referentes aos eventos não efetivados.
910.01;z;NORMATIZAÇÃO. REGULAMENTAÇÃO;Enquanto vigora;5 anos;Guarda permanente;
911;g;PLANEJAMENTO E PROGRAMAÇÃO;5 anos;5 anos;Guarda permanente;
912;g;DIVULGAÇÃO;1 ano;2 anos;Eliminação;Arquivar um exemplar do material de divulgação de cada evento.
913;g;INSCRIÇÃO E CONTROLE DE FREQUÊNCIA;Até a homologação do evento;2 anos;Eliminação;
914;g;EMISSÃO DE CERTIFICADOS;2 anos;3 anos;Guarda Permanente;
915;g;AVALIAÇÃO DOS RESULTADOS;Até a homologação do evento;2 anos;Guarda Permanente;Eliminar, após 2 anos, os documentos cujas informações encontram-se recapituladas ou consolidadas em outros.
916;g;HABILITAÇÃO, JULGAMENTO E RECURSOS;Até a homologação do evento*;2 anos;Guarda permanente;* Aguardar o término da ação, no caso de interposição de recursos. Eliminar, após 2 anos da homologação do evento, os documentos de recursos indeferidos.
917;g;PREMIAÇÃO;Até a homologação do evento;2 anos;Guarda permanente;
918;g;CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS;Até a aprovação das contas pelo Tribunal de Contas*;5 anos a contar da aprovação das contas pelo Tribunal de Contas**;Eliminação;* ou até a apresentação do Relatório de Gestão ** ou 10 anos a contar da apresentação do Relatório de Gestão. Eliminar, após 2 anos, os documentos referentes às contratações não efetivadas.
919;g;OUTRAS AÇÕES REFERENTES À GESTÃO DE EVENTOS;-;-;-;
919.1;z;PARTICIPAÇÃO EM EVENTOS PROMOVIDOS E REALIZADOS POR OUTRAS INSTITUIÇÕES;5 anos;-;Eliminação;Utilizar os prazos de guarda e a destinação final dos assentamentos funcionais para os documentos comprobatórios de participação.
920;s;PROMOÇÃO DE VISITAS;-;-;-;
920;g;PROMOÇÃO DE VISITAS;-;-;-;
920.01;z;NORMATIZAÇÃO. REGULAMENTAÇÃO;Enquanto vigora;5 anos;Guarda permanente;
921;g;PROGRAMAÇÃO DE VISITAS;5 anos;5 anos;Guarda permanente;
922;g;CONTROLE DE VISITAS E VISITANTES;2 anos;-;Eliminação;
990;s;OUTRAS AÇÕES REFERENTES À ADMINISTRAÇÃO DE ATIVIDADES ACESSÓRIAS;-;-;-;
991;g;GESTÃO DE COMUNICAÇÕES EVENTUAIS;1 ano;-;Eliminação;
992;g;RELACIONAMENTO COM ASSOCIAÇÕES CULTURAIS,DE AMIGOS E DE SERVIDORES;1 ano;-;Eliminação;
